date,sku,location,quantity,unit_price,total_amount
2026-06-03,SKU01267,ST023,39,164.32,6408.48
2026-06-03,SKU01268,ST030,17,193.16,3283.72
2026-06-03,SKU01269,ST037,26,256.32,6664.32
2026-06-03,SKU01270,ST044,5,255.97,1279.85
2026-06-03,SKU01271,ST051,48,29.65,1423.2
2026-06-03,SKU01272,ST006,19,40.59,771.21
2026-06-03,SKU01273,ST013,28,72.72,2036.16
2026-06-03,SKU01274,ST020,2,122.33,244.66
2026-06-03,SKU01275,ST027,18,113.6,2044.8
2026-06-03,SKU01276,ST034,22,141.01,3102.22
2026-06-03,SKU01277,ST041,35,150.66,5273.1
2026-06-03,SKU01278,ST048,6,201.67,1210.02
2026-06-03,SKU01279,ST003,25,222.21,5555.25
2026-06-03,SKU01280,ST010,8,246.18,1969.44
2026-06-03,SKU01281,ST017,37,249.43,9228.91
2026-06-03,SKU01282,ST024,3,33.77,101.31
2026-06-03,SKU01283,ST031,29,52.89,1533.81
2026-06-03,SKU01284,ST038,11,99.84,1098.24
2026-06-03,SKU01285,ST045,45,113.63,5113.35
2026-06-03,SKU01286,ST052,7,114.68,802.76
2026-06-03,SKU01287,ST007,32,172.43,5517.76
2026-06-03,SKU01288,ST014,16,156.86,2509.76
2026-06-03,SKU01289,ST021,46,186.9,8597.4
2026-06-03,SKU01290,ST028,4,183.94,735.76
2026-06-03,SKU01291,ST035,41,255.39,10470.99
2026-06-03,SKU01292,ST042,19,36.09,685.71
2026-06-03,SKU01293,ST049,19,65.96,1253.24
2026-06-03,SKU01294,ST004,8,72.29,578.32
2026-06-03,SKU01295,ST011,43,99.58,4281.94
2026-06-03,SKU01296,ST018,25,117.75,2943.75
2026-06-03,SKU01297,ST025,25,157.08,3927.0
2026-06-03,SKU01298,ST032,5,167.55,837.75
2026-06-03,SKU01299,ST039,53,208.1,11029.3
2026-06-03,SKU01300,ST046,8,228.29,1826.32
2026-06-03,SKU01301,ST001,27,215.21,5810.67
2026-06-03,SKU01302,ST008,2,247.21,494.42
2026-06-03,SKU01303,ST015,22,24.04,528.88
2026-06-03,SKU01304,ST022,11,52.89,581.79
2026-06-03,SKU01305,ST029,34,64.9,2206.6
2026-06-03,SKU01306,ST036,6,119.06,714.36
2026-06-03,SKU01307,ST043,26,137.73,3580.98
2026-06-03,SKU01308,ST050,16,136.09,2177.44
2026-06-03,SKU01309,ST005,36,178.35,6420.6
2026-06-03,SKU01310,ST012,3,194.05,582.15
2026-06-03,SKU01311,ST019,34,214.98,7309.32
2026-06-03,SKU01312,ST026,19,242.6,4609.4
2026-06-03,SKU01313,ST033,43,9.4,404.2
2026-06-03,SKU01314,ST040,7,43.56,304.92
2026-06-03,SKU01315,ST047,37,56.59,2093.83
2026-06-03,SKU01316,ST002,25,87.67,2191.75
2026-06-03,SKU01317,ST009,45,103.95,4677.75
2026-06-03,SKU01318,ST016,4,110.77,443.08
2026-06-03,SKU01319,ST023,46,133.71,6150.66
2026-06-03,SKU01320,ST030,8,190.1,1520.8
2026-06-03,SKU01321,ST037,18,177.17,3189.06
2026-06-03,SKU01322,ST044,8,245.99,1967.92
2026-06-03,SKU01323,ST051,48,249.88,11994.24
2026-06-03,SKU01324,ST006,11,23.79,261.69
2026-06-03,SKU01325,ST013,23,60.74,1397.02
2026-06-03,SKU01326,ST020,5,92.29,461.45
2026-06-03,SKU01327,ST027,19,113.09,2148.71
2026-06-03,SKU01328,ST034,16,111.46,1783.36
2026-06-03,SKU01329,ST041,26,134.18,3488.68
2026-06-03,SKU01330,ST048,2,152.73,305.46
2026-06-03,SKU01331,ST003,27,197.88,5342.76
2026-06-03,SKU01332,ST010,19,204.75,3890.25
2026-06-03,SKU01333,ST017,33,260.62,8600.46
2026-06-03,SKU01334,ST024,6,260.91,1565.46
2026-06-03,SKU01335,ST031,30,32.12,963.6
2026-06-03,SKU01336,ST038,25,76.61,1915.25
2026-06-03,SKU01337,ST045,34,75.88,2579.92
2026-06-03,SKU01338,ST052,3,119.03,357.09
2026-06-03,SKU01339,ST007,39,143.7,5604.3
2026-06-03,SKU01340,ST014,8,170.85,1366.8
2026-06-03,SKU01341,ST021,36,166.79,6004.44
2026-06-03,SKU01342,ST028,7,183.28,1282.96
2026-06-03,SKU01343,ST035,41,215.66,8842.06
2026-06-03,SKU01344,ST042,11,259.51,2854.61
2026-06-03,SKU01345,ST049,43,16.16,694.88
2026-06-03,SKU01346,ST004,4,52.25,209.0
2026-06-03,SKU01347,ST011,51,58.72,2994.72
2026-06-03,SKU01348,ST018,16,101.41,1622.56
2026-06-03,SKU01349,ST025,44,120.41,5298.04
2026-06-03,SKU01350,ST032,8,138.92,1111.36
2026-06-03,SKU01351,ST039,20,150.83,3016.6
2026-06-03,SKU01352,ST046,19,193.29,3672.51
2026-06-03,SKU01353,ST001,22,227.43,5003.46
2026-06-03,SKU01354,ST008,5,254.6,1273.0
2026-06-03,SKU01355,ST015,23,242.05,5567.15
2026-06-03,SKU01356,ST022,25,32.74,818.5
2026-06-03,SKU01357,ST029,24,72.45,1738.8
2026-06-03,SKU01358,ST036,2,61.82,123.64
2026-06-03,SKU01359,ST043,31,102.94,3191.14
2026-06-03,SKU01360,ST050,8,105.59,844.72
2026-06-03,SKU01361,ST005,26,152.95,3976.7
2026-06-03,SKU01362,ST012,6,179.92,1079.52
2026-06-03,SKU01363,ST019,34,218.08,7414.72
2026-06-03,SKU01364,ST026,13,228.8,2974.4
2026-06-03,SKU01365,ST033,33,220.7,7283.1
2026-06-03,SKU01366,ST040,3,22.77,68.31
2026-06-03,SKU01367,ST047,43,33.48,1439.64
2026-06-03,SKU01368,ST002,16,61.97,991.52
2026-06-03,SKU01369,ST009,34,96.27,3273.18
2026-06-03,SKU01370,ST016,7,124.52,871.64
2026-06-03,SKU01371,ST023,46,118.72,5461.12
2026-06-03,SKU01372,ST030,18,163.08,2935.44
2026-06-03,SKU01373,ST037,42,202.61,8509.62
2026-06-03,SKU01374,ST044,4,203.18,812.72
2026-06-03,SKU01375,ST051,17,200.25,3404.25
2026-06-03,SKU01376,ST006,24,271.57,6517.68
2026-06-03,SKU01377,ST013,43,43.71,1879.53
2026-06-03,SKU01378,ST020,7,66.47,465.29
2026-06-03,SKU01379,ST027,24,97.15,2331.6
2026-06-03,SKU01380,ST034,8,106.83,854.64
2026-06-03,SKU01381,ST041,20,107.36,2147.2
2026-06-03,SKU01382,ST048,5,141.91,709.55
2026-06-03,SKU01383,ST003,28,170.63,4777.64
2026-06-03,SKU01384,ST010,13,189.64,2465.32
2026-06-03,SKU01385,ST017,23,189.75,4364.25
2026-06-03,SKU01386,ST024,2,249.07,498.14
2026-06-03,SKU01387,ST031,36,250.27,9009.72
2026-06-03,SKU01388,ST038,16,34.64,554.24
2026-06-03,SKU01389,ST045,25,84.84,2121.0
2026-06-03,SKU01390,ST052,6,92.91,557.46
2026-06-03,SKU01391,ST007,39,111.01,4329.39
2026-06-03,SKU01392,ST014,18,115.1,2071.8
2026-06-03,SKU01393,ST021,32,153.2,4902.4
2026-06-03,SKU01394,ST028,3,197.87,593.61
2026-06-03,SKU01395,ST035,41,203.54,8345.14
2026-06-03,SKU01396,ST042,24,260.12,6242.88
2026-06-03,SKU01397,ST049,33,259.98,8579.34
2026-06-03,SKU01398,ST004,7,38.11,266.77
2026-06-03,SKU01399,ST011,51,37.73,1924.23
2026-06-03,SKU01400,ST018,8,82.79,662.32
2026-06-03,SKU01401,ST025,41,101.88,4177.08
2026-06-03,SKU01402,ST032,4,117.23,468.92
2026-06-03,SKU01403,ST039,21,123.41,2591.61
2026-06-03,SKU01404,ST046,12,151.13,1813.56
2026-06-03,SKU01405,ST001,42,195.36,8205.12
2026-06-03,SKU01406,ST008,7,212.07,1484.49
2026-06-03,SKU01407,ST015,29,214.25,6213.25
2026-06-03,SKU01408,ST022,16,290.26,4644.16
2026-06-03,SKU01409,ST029,43,27.75,1193.25
2026-06-03,SKU01410,ST036,5,55.4,277.0
2026-06-03,SKU01411,ST043,32,75.57,2418.24
2026-06-03,SKU01412,ST050,18,116.07,2089.26
2026-06-03,SKU01413,ST005,21,109.58,2301.18
2026-06-03,SKU01414,ST012,2,167.34,334.68
2026-06-03,SKU01415,ST019,41,190.2,7798.2
2026-06-03,SKU01416,ST026,24,197.39,4737.36
2026-06-03,SKU01417,ST033,24,193.52,4644.48
2026-06-03,SKU01418,ST040,6,263.22,1579.32
2026-06-03,SKU01419,ST047,44,21.02,924.88
2026-06-03,SKU01420,ST002,7,44.91,314.37
2026-06-03,SKU01421,ST009,30,62.14,1864.2
2026-06-03,SKU01422,ST016,3,107.63,322.89
2026-06-03,SKU01423,ST023,46,129.22,5944.12
2026-06-03,SKU01424,ST030,12,134.81,1617.72
2026-06-03,SKU01425,ST037,32,163.45,5230.4
2026-06-03,SKU01426,ST044,6,162.5,975.0
2026-06-03,SKU01427,ST051,22,190.96,4201.12
2026-06-03,SKU01428,ST006,15,257.93,3868.95
2026-06-03,SKU01429,ST013,33,225.61,7445.13
2026-06-03,SKU01430,ST020,4,26.01,104.04
2026-06-03,SKU01431,ST027,25,59.02,1475.5
2026-06-03,SKU01432,ST034,21,91.18,1914.78
2026-06-03,SKU01433,ST041,41,105.22,4314.02
2026-06-03,SKU01434,ST048,8,117.5,940.0
2026-06-03,SKU01435,ST003,34,142.51,4845.34
2026-06-03,SKU01436,ST010,24,143.64,3447.36
2026-06-03,SKU01437,ST017,42,179.14,7523.88
2026-06-03,SKU01438,ST024,5,191.23,956.15
2026-06-03,SKU01439,ST031,37,244.99,9064.63
2026-06-03,SKU01440,ST038,7,27.61,193.27
2026-06-03,SKU01441,ST045,20,32.78,655.6
2026-06-03,SKU01442,ST052,2,78.08,156.16
2026-06-03,SKU01443,ST007,39,97.93,3819.27
2026-06-03,SKU01444,ST014,12,117.19,1406.28
2026-06-03,SKU01445,ST021,22,140.79,3097.38
2026-06-03,SKU01446,ST028,5,154.83,774.15
2026-06-03,SKU01447,ST035,49,186.44,9135.56
2026-06-03,SKU01448,ST042,15,199.92,2998.8
2026-06-03,SKU01449,ST049,29,225.42,6537.18
2026-06-03,SKU01450,ST004,3,234.32,702.96
2026-06-03,SKU01451,ST011,19,16.43,312.17
2026-06-03,SKU01452,ST018,21,41.27,866.67
2026-06-03,SKU01453,ST025,31,86.06,2667.86
2026-06-03,SKU01454,ST032,7,80.11,560.77
2026-06-03,SKU01455,ST039,26,110.23,2865.98
2026-06-03,SKU01456,ST046,24,138.22,3317.28
2026-06-03,SKU01457,ST001,32,153.96,4926.72
2026-06-03,SKU01458,ST008,4,183.82,735.28
2026-06-03,SKU01459,ST015,30,230.22,6906.6
2026-06-03,SKU01460,ST022,7,231.55,1620.85
2026-06-03,SKU01461,ST029,40,261.04,10441.6
2026-06-03,SKU01462,ST036,8,45.14,361.12
2026-06-03,SKU01463,ST043,33,61.14,2017.62
2026-06-03,SKU01464,ST050,12,76.53,918.36
2026-06-03,SKU01465,ST005,41,87.4,3583.4
2026-06-03,SKU01466,ST012,5,127.2,636.0
2026-06-03,SKU01467,ST019,41,145.25,5955.25
2026-06-03,SKU01468,ST026,15,168.22,2523.3
2026-06-03,SKU01469,ST033,49,206.78,10132.22
2026-06-03,SKU01470,ST040,2,253.41,506.82
2026-06-03,SKU01471,ST047,44,278.77,12265.88
2026-06-03,SKU01472,ST002,21,11.8,247.8
2026-06-03,SKU01473,ST009,21,62.18,1305.78
2026-06-03,SKU01474,ST016,6,56.53,339.18
2026-06-03,SKU01475,ST023,19,108.13,2054.47
2026-06-03,SKU01476,ST030,23,112.34,2583.82
2026-06-03,SKU01477,ST037,23,140.13,3222.99
2026-06-03,SKU01478,ST044,3,160.66,481.98
2026-06-03,SKU01479,ST051,23,213.12,4901.76
2026-06-03,SKU01480,ST006,7,218.7,1530.9
2026-06-03,SKU01481,ST013,29,247.38,7174.02
2026-06-03,SKU01482,ST020,7,257.89,1805.23
2026-06-03,SKU01483,ST027,31,27.55,854.05
2026-06-03,SKU01484,ST034,12,40.69,488.28
2026-06-03,SKU01485,ST041,31,67.58,2094.98
2026-06-03,SKU01486,ST048,4,94.53,378.12
2026-06-03,SKU01487,ST003,34,121.38,4126.92
2026-06-03,SKU01488,ST010,15,167.41,2511.15
2026-06-03,SKU01489,ST017,38,170.15,6465.7
2026-06-03,SKU01490,ST024,8,189.7,1517.6
2026-06-03,SKU01491,ST031,37,249.12,9217.44
2026-06-03,SKU01492,ST038,21,230.39,4838.19
2026-06-03,SKU01493,ST045,40,23.1,924.0
2026-06-03,SKU01494,ST052,5,53.63,268.15
2026-06-03,SKU01495,ST007,46,56.12,2581.52
2026-06-03,SKU01496,ST014,23,86.67,1993.41
2026-06-03,SKU01497,ST021,41,119.21,4887.61
2026-06-03,SKU01498,ST028,2,125.08,250.16
2026-06-03,SKU01499,ST035,48,148.57,7131.36
2026-06-03,SKU01500,ST042,8,163.72,1309.76
2026-06-03,SKU01501,ST049,19,216.63,4115.97
2026-06-03,SKU01502,ST004,6,251.04,1506.24
2026-06-03,SKU01503,ST011,24,249.02,5976.48
2026-06-03,SKU01504,ST018,12,31.11,373.32
2026-06-03,SKU01505,ST025,21,58.47,1227.87
2026-06-03,SKU01506,ST032,3,58.08,174.24
2026-06-03,SKU01507,ST039,28,119.8,3354.4
2026-06-03,SKU01508,ST046,15,102.24,1533.6
2026-06-03,SKU01509,ST001,28,154.33,4321.24
2026-06-03,SKU01510,ST008,7,158.73,1111.11
2026-06-03,SKU01511,ST015,30,166.86,5005.8
2026-06-03,SKU01512,ST022,20,226.88,4537.6
2026-06-03,SKU01513,ST029,30,269.88,8096.4
2026-06-03,SKU01514,ST036,4,279.79,1119.16
2026-06-03,SKU01515,ST043,39,39.4,1536.6
2026-06-03,SKU01516,ST050,23,62.7,1442.1
2026-06-03,SKU01517,ST005,37,83.22,3079.14
2026-06-03,SKU01518,ST012,8,129.2,1033.6
2026-06-03,SKU01519,ST019,42,134.21,5636.82
2026-06-03,SKU01520,ST026,8,135.81,1086.48
2026-06-03,SKU01521,ST033,39,165.77,6465.03
2026-06-03,SKU01522,ST040,5,203.5,1017.5
2026-06-03,SKU01523,ST047,51,208.98,10657.98
2026-06-03,SKU01524,ST002,12,229.15,2749.8
2026-06-03,SKU01525,ST009,40,16.34,653.6
2026-06-03,SKU01526,ST016,2,51.12,102.24
2026-06-03,SKU01527,ST023,21,72.39,1520.19
2026-06-03,SKU01528,ST030,15,96.4,1446.0
2026-06-03,SKU01529,ST037,48,129.15,6199.2
2026-06-03,SKU01530,ST044,6,172.81,1036.86
2026-06-03,SKU01531,ST051,24,173.78,4170.72
2026-06-03,SKU01532,ST006,20,202.52,4050.4
2026-06-03,SKU01533,ST013,20,212.87,4257.4
2026-06-03,SKU01534,ST020,3,197.74,593.22
2026-06-03,SKU01535,ST027,32,250.57,8018.24
2026-06-03,SKU01536,ST034,23,41.22,948.06
2026-06-03,SKU01537,ST041,26,47.34,1230.84
2026-06-03,SKU01538,ST048,7,73.64,515.48
2026-06-03,SKU01539,ST003,35,87.0,3045.0
2026-06-03,SKU01540,ST010,8,133.55,1068.4
2026-06-03,SKU01541,ST017,28,143.64,4021.92
2026-06-03,SKU01542,ST024,4,187.4,749.6
2026-06-03,SKU01543,ST031,44,197.74,8700.56
2026-06-03,SKU01544,ST038,12,201.45,2417.4
2026-06-03,SKU01545,ST045,30,222.64,6679.2
2026-06-03,SKU01546,ST052,8,33.53,268.24
2026-06-03,SKU01547,ST007,46,57.43,2641.78
2026-06-03,SKU01548,ST014,14,76.39,1069.46
2026-06-03,SKU01549,ST021,37,77.27,2858.99
2026-06-03,SKU01550,ST028,5,115.83,579.15
2026-06-03,SKU01551,ST035,21,138.42,2906.82
2026-06-03,SKU01552,ST042,20,162.23,3244.6
2026-06-03,SKU01553,ST049,39,173.89,6781.71
2026-06-03,SKU01554,ST004,2,181.45,362.9
2026-06-03,SKU01555,ST011,25,226.28,5657.0
2026-06-03,SKU01556,ST018,22,260.56,5732.32
2026-06-03,SKU01557,ST025,47,21.65,1017.55
2026-06-03,SKU01558,ST032,6,49.8,298.8
2026-06-03,SKU01559,ST039,28,75.4,2111.2
2026-06-03,SKU01560,ST046,8,85.04,680.32
2026-06-03,SKU01561,ST001,18,142.11,2557.98
2026-06-03,SKU01562,ST008,3,138.27,414.81
2026-06-03,SKU01563,ST015,37,164.03,6069.11
2026-06-03,SKU01564,ST022,12,234.66,2815.92
2026-06-03,SKU01565,ST029,21,188.87,3966.27
2026-06-03,SKU01566,ST036,7,240.41,1682.87
2026-06-03,SKU01567,ST043,39,242.06,9440.34
2026-06-03,SKU01568,ST050,17,32.12,546.04
2026-06-03,SKU01569,ST005,27,64.44,1739.88
2026-06-03,SKU01570,ST012,4,91.4,365.6
2026-06-03,SKU01571,ST019,49,98.53,4827.97
2026-06-03,SKU01572,ST026,20,117.47,2349.4
2026-06-03,SKU01573,ST033,29,141.3,4097.7
2026-06-03,SKU01574,ST040,8,189.79,1518.32
2026-06-03,SKU01575,ST047,18,189.27,3406.86
2026-06-03,SKU01576,ST002,22,227.75,5010.5
2026-06-03,SKU01577,ST009,36,205.93,7413.48
2026-06-03,SKU01578,ST016,5,26.57,132.85
2026-06-03,SKU01579,ST023,22,47.72,1049.84
2026-06-03,SKU01580,ST030,8,77.64,621.12
2026-06-03,SKU01581,ST037,37,83.49,3089.13
2026-06-03,SKU01582,ST044,2,116.07,232.14
2026-06-03,SKU01583,ST051,30,133.23,3996.9
2026-06-03,SKU01584,ST006,11,165.97,1825.67
2026-06-03,SKU01585,ST013,46,185.03,8511.38
2026-06-03,SKU01586,ST020,6,195.4,1172.4
2026-06-03,SKU01587,ST027,33,270.61,8930.13
2026-06-03,SKU01588,ST034,17,268.24,4560.08
2026-06-03,SKU01589,ST041,47,51.22,2407.34
2026-06-03,SKU01590,ST048,3,44.4,133.2
2026-06-03,SKU01591,ST003,42,76.89,3229.38
2026-06-03,SKU01592,ST010,20,107.11,2142.2
2026-06-03,SKU01593,ST017,19,122.94,2335.86
2026-06-03,SKU01594,ST024,7,164.39,1150.73
2026-06-03,SKU01595,ST031,44,189.41,8334.04
2026-06-03,SKU01596,ST038,22,193.44,4255.68
2026-06-03,SKU01597,ST045,25,218.74,5468.5
2026-06-03,SKU01598,ST052,4,226.45,905.8
2026-06-03,SKU01599,ST007,46,33.2,1527.2
2026-06-03,SKU01600,ST014,8,55.35,442.8
2026-06-03,SKU01601,ST021,28,63.82,1786.96
2026-06-03,SKU01602,ST028,8,93.24,745.92
2026-06-03,SKU01603,ST035,23,120.4,2769.2
2026-06-03,SKU01604,ST042,11,152.9,1681.9
2026-06-03,SKU01605,ST049,35,162.57,5689.95
2026-06-03,SKU01606,ST004,5,176.74,883.7
2026-06-03,SKU01607,ST011,26,202.36,5261.36
2026-06-03,SKU01608,ST018,17,216.9,3687.3
2026-06-03,SKU01609,ST025,36,273.65,9851.4
2026-06-03,SKU01610,ST032,2,33.03,66.06
2026-06-03,SKU01611,ST039,34,67.65,2300.1
2026-06-03,SKU01612,ST046,19,72.37,1375.03
2026-06-03,SKU01613,ST001,37,77.82,2879.34
2026-06-03,SKU01614,ST008,6,127.14,762.84
2026-06-03,SKU01615,ST015,37,143.04,5292.48
2026-06-03,SKU01616,ST022,22,201.92,4442.24
2026-06-03,SKU01617,ST029,45,192.68,8670.6
2026-06-03,SKU01618,ST036,3,185.23,555.69
2026-06-03,SKU01619,ST043,47,235.45,11066.15
2026-06-03,SKU01620,ST050,8,22.72,181.76
2026-06-03,SKU01621,ST005,18,46.34,834.12
2026-06-03,SKU01622,ST012,7,71.94,503.58
2026-06-03,SKU01623,ST019,49,76.62,3754.38
2026-06-03,SKU01624,ST026,11,110.78,1218.58
2026-06-03,SKU01625,ST033,24,119.01,2856.24
2026-06-03,SKU01626,ST040,4,144.55,578.2
2026-06-03,SKU01627,ST047,20,186.48,3729.6
2026-06-03,SKU01628,ST002,16,208.79,3340.64
2026-06-03,SKU01629,ST009,26,215.32,5598.32
2026-06-03,SKU01630,ST016,7,276.67,1936.69
2026-06-03,SKU01631,ST023,27,36.61,988.47
2026-06-03,SKU01632,ST030,19,45.2,858.8
2026-06-03,SKU01633,ST037,28,71.28,1995.84
2026-06-03,SKU01634,ST044,5,102.08,510.4
2026-06-03,SKU01635,ST051,31,140.44,4353.64
2026-06-03,SKU01636,ST006,25,132.57,3314.25
2026-06-03,SKU01637,ST013,35,159.0,5565.0
2026-06-03,SKU01638,ST020,2,223.31,446.62
2026-06-03,SKU01639,ST027,39,226.33,8826.87
2026-06-03,SKU01640,ST034,8,259.53,2076.24
2026-06-03,SKU01641,ST041,36,229.3,8254.8
2026-06-03,SKU01642,ST048,6,41.74,250.44
2026-06-03,SKU01643,ST003,42,71.11,2986.62
2026-06-03,SKU01644,ST010,11,68.21,750.31
2026-06-03,SKU01645,ST017,44,109.93,4836.92
2026-06-03,SKU01646,ST024,3,121.89,365.67
2026-06-03,SKU01647,ST031,44,168.65,7420.6
2026-06-03,SKU01648,ST038,16,156.63,2506.08
2026-06-03,SKU01649,ST045,45,205.99,9269.55
2026-06-03,SKU01650,ST052,6,247.16,1482.96
2026-06-03,SKU01651,ST007,20,244.51,4890.2
2026-06-03,SKU01652,ST014,19,12.46,236.74
2026-06-03,SKU01653,ST021,22,63.5,1397.0
2026-06-03,SKU01654,ST028,4,53.55,214.2
2026-06-03,SKU01655,ST035,24,104.01,2496.24
2026-06-03,SKU01656,ST042,25,109.49,2737.25
2026-06-03,SKU01657,ST049,25,155.68,3892.0
2026-06-03,SKU01658,ST004,7,147.25,1030.75
2026-06-03,SKU01659,ST011,32,180.08,5762.56
2026-06-03,SKU01660,ST018,8,190.63,1525.04
2026-06-03,SKU01661,ST025,27,240.48,6492.96
2026-06-03,SKU01662,ST032,5,265.1,1325.5
2026-06-03,SKU01663,ST039,35,24.28,849.8
2026-06-03,SKU01664,ST046,11,74.24,816.64
2026-06-03,SKU01665,ST001,34,87.05,2959.7
2026-06-03,SKU01666,ST008,2,107.45,214.9
2026-06-03,SKU01667,ST015,37,126.36,4675.32
2026-06-03,SKU01668,ST022,16,157.28,2516.48
2026-06-03,SKU01669,ST029,35,178.29,6240.15
2026-06-03,SKU01670,ST036,6,174.93,1049.58
2026-06-03,SKU01671,ST043,47,185.36,8711.92
2026-06-03,SKU01672,ST050,19,286.62,5445.78
2026-06-03,SKU01673,ST005,43,18.42,792.06
2026-06-03,SKU01674,ST012,3,43.59,130.77
2026-06-03,SKU01675,ST019,17,57.75,981.75
2026-06-03,SKU01676,ST026,25,78.18,1954.5
2026-06-03,SKU01677,ST033,44,125.57,5525.08
2026-06-03,SKU01678,ST040,6,127.39,764.34
2026-06-03,SKU01679,ST047,25,162.33,4058.25
2026-06-03,SKU01680,ST002,8,201.94,1615.52
2026-06-03,SKU01681,ST009,17,227.46,3866.82
2026-06-03,SKU01682,ST016,4,248.06,992.24
2026-06-03,SKU01683,ST023,28,272.9,7641.2
2026-06-03,SKU01684,ST030,11,23.33,256.63
2026-06-03,SKU01685,ST037,23,56.94,1309.62
2026-06-03,SKU01686,ST044,8,81.26,650.08
2026-06-03,SKU01687,ST051,37,98.17,3632.29
2026-06-03,SKU01688,ST006,16,148.68,2378.88
2026-06-03,SKU01689,ST013,25,151.81,3795.25
2026-06-03,SKU01690,ST020,5,189.18,945.9
2026-06-03,SKU01691,ST027,40,183.03,7321.2
2026-06-03,SKU01692,ST034,19,212.78,4042.82
2026-06-03,SKU01693,ST041,32,237.71,7606.72
2026-06-03,SKU01694,ST048,2,270.42,540.84
2026-06-03,SKU01695,ST003,42,44.32,1861.44
2026-06-03,SKU01696,ST010,25,57.08,1427.0
2026-06-03,SKU01697,ST017,34,98.18,3338.12
2026-06-03,SKU01698,ST024,5,128.48,642.4
2026-06-03,SKU01699,ST031,52,147.96,7693.92
2026-06-03,SKU01700,ST038,8,143.97,1151.76
2026-06-03,SKU01701,ST045,35,159.82,5593.7
2026-06-03,SKU01702,ST052,3,219.29,657.87
2026-06-03,SKU01703,ST007,22,187.63,4127.86
2026-06-03,SKU01704,ST014,13,236.33,3072.29
2026-06-03,SKU01705,ST021,43,31.03,1334.29
2026-06-03,SKU01706,ST028,7,41.57,290.99
2026-06-03,SKU01707,ST035,29,60.42,1752.18
2026-06-03,SKU01708,ST042,16,74.68,1194.88
2026-06-03,SKU01709,ST049,44,112.4,4945.6
2026-06-03,SKU01710,ST004,4,124.48,497.92
2026-06-03,SKU01711,ST011,33,158.94,5245.02
2026-06-03,SKU01712,ST018,18,168.94,3040.92
2026-06-03,SKU01713,ST025,22,208.37,4584.14
2026-06-03,SKU01714,ST032,8,210.6,1684.8
2026-06-03,SKU01715,ST039,35,262.65,9192.75
2026-06-03,SKU01716,ST046,24,40.08,961.92
2026-06-03,SKU01717,ST001,24,67.2,1612.8
2026-06-03,SKU01718,ST008,5,88.51,442.55
2026-06-03,SKU01719,ST015,45,116.93,5261.85
2026-06-03,SKU01720,ST022,8,131.72,1053.76
2026-06-03,SKU01721,ST029,31,158.19,4903.89
2026-06-03,SKU01722,ST036,2,167.33,334.66
2026-06-03,SKU01723,ST043,47,196.43,9232.21
2026-06-03,SKU01724,ST050,13,244.98,3184.74
2026-06-03,SKU01725,ST005,33,274.63,9062.79
2026-06-03,SKU01726,ST012,6,20.43,122.58
2026-06-03,SKU01727,ST019,22,37.33,821.26
2026-06-03,SKU01728,ST026,16,67.93,1086.88
2026-06-03,SKU01729,ST033,34,87.1,2961.4
2026-06-03,SKU01730,ST040,3,118.62,355.86
2026-06-03,SKU01731,ST047,26,135.5,3523.0
2026-06-03,SKU01732,ST002,18,185.49,3338.82
2026-06-03,SKU01733,ST009,42,196.52,8253.84
2026-06-03,SKU01734,ST016,7,206.29,1444.03
2026-06-03,SKU01735,ST023,29,221.47,6422.63
2026-06-03,SKU01736,ST030,24,288.5,6924.0
2026-06-03,SKU01737,ST037,43,34.25,1472.75
2026-06-03,SKU01738,ST044,4,58.27,233.08
2026-06-03,SKU01739,ST051,37,60.91,2253.67
2026-06-03,SKU01740,ST006,8,96.97,775.76
2026-06-03,SKU01741,ST013,20,126.16,2523.2
2026-06-03,SKU01742,ST020,8,150.54,1204.32
2026-06-03,SKU01743,ST027,40,157.03,6281.2
2026-06-03,SKU01744,ST034,12,185.74,2228.88
2026-06-03,SKU01745,ST041,23,196.38,4516.74
2026-06-03,SKU01746,ST048,5,249.87,1249.35
2026-06-03,SKU01747,ST003,50,307.73,15386.5
2026-06-03,SKU01748,ST010,16,37.51,600.16
2026-06-03,SKU01749,ST017,25,59.93,1498.25
2026-06-03,SKU01750,ST024,2,80.01,160.02
2026-06-03,SKU01751,ST031,19,94.03,1786.57
2026-06-03,SKU01752,ST038,18,134.01,2412.18
2026-06-03,SKU01753,ST045,31,154.86,4800.66
2026-06-03,SKU01754,ST052,6,176.54,1059.24
2026-06-03,SKU01755,ST007,27,202.64,5471.28
2026-06-03,SKU01756,ST014,24,211.5,5076.0
2026-06-03,SKU01757,ST021,33,269.37,8889.21
2026-06-03,SKU01758,ST028,3,18.69,56.07
2026-06-03,SKU01759,ST035,30,35.21,1056.3
2026-06-03,SKU01760,ST042,7,78.39,548.73
2026-06-03,SKU01761,ST049,41,114.54,4696.14
2026-06-03,SKU01762,ST004,7,127.05,889.35
2026-06-03,SKU01763,ST011,33,133.49,4405.17
2026-06-03,SKU01764,ST018,12,164.53,1974.36
2026-06-03,SKU01765,ST025,42,191.06,8024.52
2026-06-03,SKU01766,ST032,4,199.72,798.88
2026-06-03,SKU01767,ST039,42,239.14,10043.88
2026-06-03,SKU01768,ST046,15,260.44,3906.6
2026-06-03,SKU01769,ST001,42,42.24,1774.08
2026-06-03,SKU01770,ST008,8,69.35,554.8
